GeneID	Dermanura_bogotensis1	Artibeus_jamaicensis1	Artibeus_jamaicensis2	Artibeus_jamaicensis3	Artibeus_jamaicensis4	Eonycteris_spelaea1	Eonycteris_spelaea2	Hipposideros_armiger1	Hipposideros_armiger2	Desmodus_rotundus1	Phyllostomus_discolor1	Phyllostomus_discolor2	Molossus_molossus1	Tonatia_saurophila1	Rhinolophus_ferrumequinum1	Rhinolophus_ferrumequinum2	Rousettus_aegyptiacus1	Rousettus_aegyptiacus2	Lonchorhina_aurita1	Phyllostomus_hastatus1	Vespertilio_sinensis1	Vespertilio_sinensis2	Vespertilio_sinensis3	Vespertilio_sinensis4	Vespertilio_sinensis5	Vespertilio_sinensis6	Vespertilio_sinensis7	Vespertilio_sinensis8	Vespertilio_sinensis9	Vespertilio_sinensis10	Vespertilio_sinensis11	Vespertilio_sinensis12	Pteropus_alecto1	Pteropus_alecto2	Pteropus_alecto3	Pteropus_alecto4	Lionycteris_spurrelli1	Sturnira_ludovici1	Rhinophylla_fischerae1	Carollia_perspicillata1
ZNF212	0.967638	0	0	0.518683	0	0	0	2.72701	4.274597	21.578403	7.395607	5.715284	14.892018	8.447861	6.313997	4.004594	0	0	14.862458	12.629074	2.710555	1.462054	3.667126	4.366501	2.030888	4.644269	0	1.974658	2.486324	4.385334	1.595344	4.062636	1.350234	6.482998	6.518045	4.215517	0	0.071104	0	0
F9	186.966082	0.358398	0.329589	0.199978	0.363743	150.512039	186.83235	180.135247	97.316242	81.220947	395.912896	378.205255	170.221937	150.128617	225.645987	221.06757	128.556569	97.022718	272.294203	145.651514	250.463453	282.749214	329.90608	376.206963	121.091164	271.684709	95.464714	310.910599	316.003212	296.821782	179.969634	85.382041	165.717632	179.735344	162.626853	194.672266	251.21862	127.626077	149.178184	96.653747
NOP53	69.253532	61.549429	91.666808	87.753349	90.253468	34.246812	23.795816	68.272961	18.390921	115.12031	126.442501	133.320272	38.398956	116.818963	193.388269	102.274697	15.306869	11.630438	69.584785	114.666444	169.876697	104.444259	71.217255	82.478516	134.212239	163.715489	118.696542	113.405126	114.465931	118.700759	92.946679	168.716002	36.616727	73.666166	60.615821	62.110016	0	0	86.019731	65.703451
RGS6	0.422122	2.391739	2.141011	0.611838	1.926284	0	0	0	0	0	0.169916	2.087632	0.155743	0	0.144119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382034	0.153286	0	0.286051	0	0	0
BRD3	0	0	0	0	0	1.549634	2.311575	1.456995	0	1.300227	31.784717	27.767241	6.951468	32.495269	10.904664	8.586326	1.607282	0	20.427454	15.232339	7.191091	9.651499	4.730663	10.650154	4.343464	5.081198	0	7.070425	6.143454	5.341962	7.52436	3.716182	0.285503	0.374384	1.157962	0.652652	0	0	0	0
FCN1	0.183154	0.495926	0.30336	0.090751	0.257679	0	0	0	0	27.354821	0	0.161494	0	0	0	0	0	0	0	4403.707636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069834	0	0.25921	0.097279
RXRA	3.448054	0	0	0.678664	1.603258	44.678938	40.165809	60.104795	29.677736	5.989032	211.257744	206.00241	129.742428	80.289315	138.501712	108.359351	19.913555	4.260198	102.984056	8.370519	132.082856	221.881636	170.313215	156.3556	68.596406	101.866765	0	130.120371	164.666892	179.688091	111.814759	40.320329	80.09338	110.991945	62.580372	77.385983	6.431445	20.511435	1.562585	9.371072
REXO4	0	0	0	0	0	5.080022	9.430821	9.890943	3.793267	0	0	0	11.138043	0	18.205939	12.061466	6.307467	3.092709	0	0	18.474888	19.021129	11.59242	13.14933	12.577345	16.329638	2.722745	13.933404	14.659463	18.75661	13.185028	17.027352	6.794339	10.201481	11.785576	7.644139	0	0	0	0
MED22	6.884087	38.51849	41.402733	24.92581	27.402233	5.594513	5.207848	11.16557	7.618257	2.021324	32.737013	33.638448	3.866741	5.209876	1.290725	1.194302	3.738922	1.387608	3.080676	21.345726	4.13687	5.632161	2.6587	4.064909	1.675888	2.062942	1.436524	3.221027	2.889143	3.956562	2.51301	2.056197	9.559226	16.456326	8.601247	14.659598	7.491967	3.309437	0	0
ABCA2	0.729722	73.114102	74.263318	70.416687	72.855035	0.093058	0.438711	0.875394	13.427053	3.97332	65.532709	67.054142	0	1.256254	3.769261	3.30838	0	0	4.809528	0.939816	16.509968	23.475824	17.295853	26.744842	8.725704	13.024752	1.658773	22.335925	16.677977	26.54471	14.762684	8.742889	0	0	0	0	0.871083	1.063138	0	2.56201
SNAPC4	0.10678	1.363235	0.811053	0	0	0	0	0	0	2.016922	1.738625	2.046158	1.346778	1.064222	0	0	0	0	1.550926	3.095024	0	0	0	0	0	0	0.351002	0	0	0	0	0.244727	0	0	0	0	0	0.058866	0.903194	0.123793
ENTPD2	0.71721	0.945182	1.109473	1.273716	0.696519	0	2.071991	0.555038	0.304812	1.200265	0	0	0.724023	0	1.550458	1.531277	0.08472	0	0	0	0.063768	0.364209	0.063042	0.195734	0.227377	0.199324	0	1.483567	0.149397	0.262889	0.405948	0.67834	0.193396	0.119175	0.082751	0	0.04418	0.538495	1.311425	0.123284
NovelGene16	0.122807	10.060437	6.960568	8.944501	2.413537	0.784075	2.717211	1.030113	22.233952	0.556412	0	0	0.912237	0	0.331866	0.109556	0.939122	0.429814	0	38.615884	0	0	0	0	0	0	0	0	0	0	0	0	1.356955	1.508291	1.602322	1.904274	0	0	2.362153	1.162133
PTGR2	4.189923	45.065782	31.192905	7.191567	31.753937	0	0	15.3301	27.63017	12.502086	7.228748	6.626182	45.522544	44.285338	15.101978	22.01182	0	0	38.343895	15.484023	42.32364	39.317326	28.873263	33.022706	13.685978	22.205152	1.299907	32.324434	38.72523	36.187546	22.093855	4.068032	0	0	0	0	0	2.746965	0	3.528989
SFXN1	6.41491	106.338024	64.265898	37.999099	56.469915	0.101756	0.26331	62.358212	133.019759	28.789695	0	0	0	0	59.771927	44.090625	1.252413	1.018765	0	69.833202	234.304289	154.622319	239.141725	195.77329	138.88695	143.174923	10.092839	532.837312	540.13064	257.95897	364.867351	62.019974	5.762257	4.733256	14.371876	17.923077	14.183189	10.096133	6.054196	0
GABRP	0	1.802157	1.950973	0.180483	1.606041	0	0	0	0	0	0	0	0	0	0	0	0.016728	0	0	0	0.341932	0.19522	0	0	0	0	0	0	0.080062	0.352404	0.310868	0	0	0	0	0	0.022004	0.05746	0	0.030744
SPDL1	0	0	0	0	0.44235	0.102147	0.4696	0	0	0.283926	0.719249	0.443823	1.447103	0.158285	0.322414	0.254762	0.445601	0.407585	0.049933	0.526747	0	0.475646	0	0	0.161878	0	0.133937	0	0	0.093501	0	0	0	0.173662	0.456415	0.335877	0.180732	0.283208	0.100579	0.756886
MAP2K6	9.713438	30.520618	27.083734	13.186998	27.153789	0.171661	0.905124	1.403152	21.22048	0	0.05256	0.028483	4.065959	0.105468	0.862818	0.703496	1.713011	1.027022	0.09798	0	0.960475	4.143621	1.284609	2.836118	1.964912	5.00885	0	0.627063	2.980979	3.37743	4.266718	0.419569	7.583128	9.069444	3.582114	7.118446	3.527719	1.66521	2.251553	0.390369
MTNAP1	3.793576	4.915013	7.56663	2.267522	5.951685	0	0.874718	7.817815	17.901653	1.30623	0	0	0	0	1.859978	1.343678	1.220868	0.440176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.299956	3.226909	3.223045	0	0	0	0
ASIC2	0	13.23706	8.296192	0.750109	8.245262	0	0.04437	0.117486	0.061883	0	4.817139	4.344747	0	0.2946	0	0	0	0	0.173924	0.033819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.835955	0.114516
SLC16A6	1.262491	1.828313	1.075789	3.973727	1.381165	0.084035	0.341963	1.387292	9.001023	0.128964	0	0	0	0	0.102978	0.055311	0.311992	0.187241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.864959	5.795682	9.666608	0.911486	0	0.543403	0	0
AMZ2	0.599108	9.72837	12.520487	3.883591	8.369398	4.682059	0	6.220459	7.139918	2.795035	0	0	10.389273	0	2.029724	2.556842	6.403283	8.413234	0	0	0	0.217887	0	0.459008	0	0	0	0	0	0	0	0	0	2.913412	3.215496	2.40345	0	0	0.250249	0
KITLG	0.739033	33.445438	24.405219	19.338153	34.107497	0	0	0.148671	24.296876	0	0	0	1.434563	0	0.470481	0.149599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.318348	0.585324	0.160296	0	0.501671	0
QSER1	0	0	0	0	0	2.184539	0	1.731684	0	0	0	0	0	0	3.74923	0.942952	2.728451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.998565	0	0	0	0
CAPRIN1	11.917014	78.109762	64.3085	30.105635	25.496321	22.798435	34.809962	26.447682	52.023348	24.733483	45.69955	43.49319	18.574247	24.230626	55.642546	65.523085	25.715854	25.62267	23.706617	21.973159	34.914746	18.245923	24.667462	32.954282	18.841758	40.362339	0	26.918972	20.884288	29.38805	23.658579	3.49145	19.87775	33.596346	33.356164	27.495326	18.079259	19.909428	8.523344	15.357755
FBXO3	23.101128	80.918387	63.974395	55.161484	80.245396	17.623864	11.335661	19.370505	75.333595	35.143153	12.518325	11.626565	15.949728	25.531754	45.167003	44.703437	4.747037	4.889611	32.9173	21.422462	29.589075	15.385543	36.423349	34.572081	7.147194	35.007019	0.139685	19.245982	36.301498	20.396109	15.856309	4.0614	17.654337	34.000851	25.473596	26.463821	32.495252	18.787426	33.808686	19.378546
CD59	45.458863	606.76151	620.514294	2051.020833	1606.204947	0	0	0	0	102.930344	0	0	262.67831	63.139766	0	0	0	0	21.7167	36.618826	1.810847	5.018204	3.254777	2.699122	2.544764	2.69059	4.758162	2.132488	1.029642	2.658212	4.893496	4.588013	0	0	0	0	48.183604	169.032107	88.727699	289.130141
PRKAR2A	44.104941	64.5459	44.070942	44.994073	46.380616	44.995476	44.614615	15.484524	18.245455	19.659123	12.265238	12.721269	17.244086	18.804702	10.684935	8.471124	38.391606	48.496696	0	29.236501	0	0	0	0	0	0	0	0	0	0	0	0	29.444298	37.092708	29.143902	39.917221	27.205727	19.327171	19.382147	11.28202
GPR62	0	0	0	0	0	0.15392	0	0.084504	0	0	0	0	0	0	0	0.040846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048515	0	0	0	0	0	0.071976
COL7A1	0.283446	0.142041	0.108916	0.226745	0.176595	0	2.969115	0.018967	1.052906	0.122979	0.250961	0.337703	0.006467	0.253045	0.908591	1.253872	0.205393	0.171442	0.154137	0.057975	0.035159	0.033594	0.03475	0.054396	0	0	0	0.315251	0.352137	0.018122	0.112256	0.200718	0.024118	0.150962	0.123704	0.278312	0	0	22.138633	1.248702
RRP9	6.910167	9.125088	12.565837	13.992083	12.128799	8.74453	8.27819	17.122871	5.607934	13.376342	28.103754	27.366373	6.834022	10.615181	4.726876	4.644868	2.031189	1.594943	11.38718	8.03806	0	0	0	0	0	0	0	0	0	0	0	0	1.868214	5.517397	9.934078	5.45968	11.296362	6.762422	7.915276	22.225963
MCM9	0	1e-06	0.978864	0.800419	2.213519	0	0	0	0	0.708223	0	0	2.481287	0.872158	0	0	0	0	0.454729	1.143673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380934
DCTN6	13.026442	70.175447	71.498637	64.118051	65.772846	13.272135	45.189846	14.71915	65.577348	12.414709	15.925131	15.057443	15.479112	17.138264	13.688344	16.249658	17.010913	30.472556	17.085077	14.835186	18.185975	22.882457	25.557562	27.068114	13.312247	23.566091	13.592064	20.00475	19.179401	19.407013	17.094198	13.662978	5.401896	12.392082	13.208013	8.076739	8.460422	6.993351	5.403963	4.357118
ZFP42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	2.830434	0.650031	2.10538	2.635137	0	0	0	0.19286	0	0.28111	0.077062	0.799234	0.266815	0	0	0	0.200055	0	0.183684	0.046757	0.076889	0	0	0.012339	0.075499	0.085939	0	1.401874	1.860924	2.34138	3.204357	0	0	0	0
UGT3A1	230.803722	129.073795	6.190254	129.211567	22.892151	0	0	0	0	660.092637	98.471688	97.197238	0	117.091341	0.181648	0.179589	0	0	98.868045	53.871277	178.767573	97.032281	148.798227	210.618516	109.938268	352.430346	2.547205	87.093182	210.142352	251.560079	190.303779	114.387659	0	0	0	0	344.78483	746.983185	1.099713	69.27704
BRIX1	0	0	0	0	0	4.845852	15.029768	17.250694	70.523843	0	0	0	2.849871	0	20.463462	15.552974	9.235462	12.543225	0	0	8.029062	4.207132	5.440006	4.765442	6.089931	7.884177	4.161878	5.548594	5.537826	4.973352	5.803532	4.443933	2.257889	4.247601	9.324462	3.525524	0	0	0	0
SLC1A3	0.053145	0.90862	1.369438	1.005644	0.591403	0.133107	2.791958	0.878675	0.26369	4.435326	0	0	0	0.914939	0.579141	0.433134	0.013383	0	0	0.030808	0	0	0.064585	0	0	0.034191	0.169878	0	0	0.101027	0.029773	0	0.057044	0.451552	0.243943	0.031335	0	0.017943	0.152924	0.288043
CNKSR2	0	1.590767	1.204788	0	0.395066	0	0	0	0	0	0	0	0	0	0.082882	0.10536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBX2	1.178866	2.195194	2.014963	0.563127	3.765323	0.156853	0.054306	0	0	0	0	0	0.136431	0.320524	0	0.089049	0.025968	0	0.430582	0.159679	0.070872	0.067425	0.140134	0.217271	0.189463	0	0	0	0.165891	0	0.064423	0.053836	0	0.22221	0	0.061429	4.890541	0.109194	0.058176	0.436899
RNASEK	280.204482	601.619282	817.729175	606.408797	728.720032	111.572916	37.561646	0	0	217.262243	342.008999	353.317333	80.320742	462.804777	0	0	35.41531	25.736035	182.935556	423.466219	97.300784	85.5377	79.144943	84.658334	123.549932	91.305938	154.385159	91.11349	86.398321	115.740123	113.571826	167.509775	115.112859	142.8474	112.835656	124.438323	233.327033	331.244805	144.097831	319.599871
TMEM243	32.617415	43.391136	26.510152	21.826029	27.915479	1.956641	21.468364	42.659245	56.357064	0.211966	0	0	28.723888	2.40883	9.40511	4.627936	16.028757	33.297028	1.491718	2.24692	21.395041	31.787518	28.892976	47.867909	23.218374	32.463084	11.999653	33.982851	31.392165	30.579877	27.136831	16.143605	1.755882	4.360486	4.302811	5.905093	0	21.100759	29.526496	2.216287
C14orf119	0	0	0	0	0	11.208577	16.891274	26.940169	30.892109	0	0	0	9.059584	0	7.215239	4.953239	11.523609	19.360189	0	0	15.157988	16.001961	11.197326	17.133066	12.100278	23.431108	0.371736	20.097162	15.770786	16.159656	13.439322	11.573303	3.725419	6.954393	17.307683	12.077981	0	0	0	0
SDR39U1	0.732947	9.259218	9.041949	4.101472	3.367479	0	10.694561	6.164765	18.012165	43.648238	17.396574	20.303872	5.766275	12.76781	25.124606	19.593005	4.073673	4.302273	32.197256	25.646983	14.302039	15.197471	8.985633	10.739301	16.267093	21.601802	0.506428	7.702933	26.850944	23.046942	15.663947	17.734316	4.88847	10.821902	13.870631	16.30893	57.538693	19.414197	20.233211	5.986265
EMC9	13.384359	13.914449	18.519546	4.997092	20.136988	0	0	0	0	27.479881	60.842545	63.405614	21.921308	41.553776	0	0	0	0	5.895737	56.681614	40.82516	45.025655	46.688744	25.602519	63.993515	34.998883	80.489268	41.248169	46.579411	60.159821	49.306722	53.050187	0	0	0	0	16.641802	8.677951	9.601058	19.425189
MRPL52	23.869489	52.515338	60.532974	30.200992	43.988533	6.709166	1.058903	33.411435	116.054644	37.860203	0	0	25.635835	36.213273	26.31689	28.053957	1.549479	3.998527	54.034736	33.992515	0	0	0	0	0	0	0	0	0	0	0	0	18.715791	27.627045	38.344595	32.483876	1.21108	50.955889	27.921065	44.534484
UBL3	66.902459	128.099291	84.080435	81.88536	94.909477	17.045859	40.219233	46.370947	58.16242	24.290054	23.688149	23.491602	0	31.952633	0.900297	1.496538	35.464534	49.475988	27.431988	32.503747	0	0	0	0	0	0	0	0	0	0	0	0	40.270147	54.406244	44.380883	35.644563	44.321819	51.981064	35.461106	33.437976
ANKRD40	13.648765	43.088132	38.200666	15.494603	12.666759	15.918632	14.13497	4.600977	14.283529	9.947622	8.262738	9.643972	13.491666	13.273733	18.678153	12.509041	6.327592	7.698091	5.536971	19.139025	5.599813	4.649728	6.45537	5.334948	3.081313	4.146975	1.453363	4.917059	6.625336	4.865816	4.39772	1.742382	9.08583	13.291372	14.506255	17.31141	6.20752	20.533789	9.452166	7.903304
MED4	17.137456	34.683942	32.353748	31.384936	24.334094	12.228367	14.524748	0	0	13.640195	8.595933	8.202555	15.035896	22.822597	0	0	9.087939	6.619041	11.198164	49.601186	20.65365	20.803854	19.026505	17.622747	15.001416	26.816956	10.875104	15.736543	21.27867	21.009812	18.65701	11.258989	6.196698	10.097638	16.475063	10.747971	12.662662	26.747601	19.956229	22.209589
GAST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMARCE1	22.301906	60.2089	53.513242	72.246391	49.445765	0	0	13.226706	31.714846	10.805695	35.314959	38.022715	11.209932	17.982354	20.440076	12.130835	1.307671	0	8.560957	14.831289	0	0	0.187116	0.159818	0	0	0	0	0.658412	0.443409	0	0.181653	14.408711	21.78266	22.214736	20.571525	12.831415	10.102346	11.464488	14.489942
KRT36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB5C	85.911424	230.964392	291.018753	237.950892	261.642729	65.049953	67.458959	42.224278	95.934122	61.747069	167.447972	174.640451	66.677669	70.226615	67.853584	51.150107	35.387973	36.277681	50.04548	100.078206	81.947551	103.773545	86.122386	77.214438	58.962651	88.097291	0	85.068985	90.695028	92.142718	75.506437	48.031182	44.822855	59.481384	58.198227	49.29193	106.12664	92.357982	71.674833	86.370554
MRPS31	0	0	0	0	0	18.800011	18.256719	10.257851	25.277669	0	0	0	22.063539	0	13.546466	12.389568	9.738676	7.811121	0	0	21.06009	18.33891	20.265862	20.420613	19.452811	27.236611	3.983272	20.567001	25.22726	23.668986	26.310662	21.039196	9.537955	12.513034	11.843738	11.481398	0	0	0	0
NT5C3B	0	0	0	0	0	1.171029	0.491282	13.156814	4.674128	2.499256	0	0	27.503427	0	24.832991	20.780557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.216232	0	0	0	0	0	0	0
ODAD4	8.498311	1.399259	0.833445	1.048933	2.561878	0	0	0.222096	2.677458	0.046243	0.33324	0.376974	0	0	0	0	0	0	0	0.946122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNS4	0.229987	23.290721	4.172485	4.268416	4.508474	0	0.02126	0	1.944258	0	0.075127	0.085069	0.067717	0.067712	0	0.044585	0.278732	0.176061	0.233223	0.364999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429101	0	18.5685	0.018685	3.981276	0.059988
LZTFL1	1.169812	25.587559	29.947316	12.175522	15.380752	1.304329	2.314067	0.884249	16.253142	1.248301	0.792594	0.767328	3.617159	3.330376	1.004073	1.547523	1.43596	1.601985	0.967735	4.319205	3.289911	3.271131	3.474391	2.825184	4.330024	4.355898	0.380938	2.973894	3.935952	5.08586	3.669254	3.577705	0.67941	0.627208	1.891604	2.345151	2.467218	1.074258	3.306957	0.763808
VDAC1	89.904901	312.479868	272.430535	178.882379	232.91976	125.176409	140.949421	28.401591	0.483992	143.922865	0	0	0	37.249452	0.46489	1.332369	79.638057	91.630714	5.578461	57.840756	0	6.907282	0	0	0	25.245518	0	0	24.722259	5.442542	31.245123	0	5.314498	18.390066	5.31384	3.988185	40.192062	79.676347	66.071582	66.227462
CCNA2	0.145427	2.354555	1.65304	0.81259	3.063282	0	0	0	0	0.659878	0.483665	0.638032	0.152613	0.734669	0	0	0	0	0.183075	0.869037	0.528112	0.167641	0	0.360546	0	0.428281	0	1.236727	0.068782	0	0.693973	0.044595	0	0	0	0	0.431389	1.039953	0.092332	1.540536
ADAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSL6	0	0	0	0	0	0	0	0	0	0	0	0	0.027911	0	0	0	0	0	0	0	0	0.023111	0	0	0	0	0.007886	0	0	0	0	0	0.54074	0	0	0.040315	0.068666	0	0.159218	0
ANXA5	48.243029	173.204406	241.030251	207.75929	181.976553	38.828978	19.752643	0	0	0	36.078387	31.233608	92.196681	16.115382	19.142153	8.611104	9.511881	8.893296	5.047578	18.643639	4.74153	3.746896	2.524168	3.353269	4.48476	3.339858	2.710066	4.999032	4.523628	3.683777	2.519381	3.712298	49.827371	57.849347	53.081362	69.420615	14.200897	24.371578	35.645734	61.029387
HINT1	274.422098	546.953401	561.903897	370.112283	525.676017	178.122453	296.946792	458.152855	2046.749307	273.585871	272.703951	269.253783	140.671552	355.554027	719.493002	723.922135	114.227963	172.432018	754.054775	393.137672	304.317374	409.120699	326.395635	426.050545	321.559646	521.833423	897.356381	321.240733	427.064427	301.069365	394.179175	356.1886	137.814809	179.642142	287.019776	303.732727	250.306033	319.864446	301.356517	260.634508
ZCCHC10	3.426345	14.161065	11.119537	7.11711	6.268457	0	0	6.448153	9.950115	4.596212	2.280307	3.518409	0	6.477652	5.455999	5.474476	1.070529	0.831069	11.158302	0.182143	1.89774	1.155009	2.387603	2.247618	0.676266	1.421208	0	1.593011	2.130843	2.112261	1.446706	0	0.996941	1.47082	3.318474	1.816962	2.972955	5.346264	8.635478	4.001204
UBE2E3	21.745106	119.744216	103.096693	71.731189	109.065767	2.369276	2.763893	0	0	0	25.764371	24.509806	0	16.919968	6.80727	4.345376	1.336802	1.679027	7.276752	22.615851	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212565	0.671217	0.537703	8.369149	11.848088	10.458159	9.083298
PSMC1	67.322124	143.113713	154.039647	215.040097	154.236775	86.478239	100.589166	45.198526	85.895461	57.390359	166.433353	168.987192	57.231139	104.287159	81.033168	53.033261	69.256469	63.406666	78.317283	88.754803	55.947518	90.235109	83.035763	68.204903	57.738765	75.364263	30.245484	56.779772	87.567472	74.887701	70.014379	60.552083	57.824858	89.605824	89.637191	80.867177	76.583889	67.042006	101.033265	102.973545
SETD3	4.866051	27.318931	22.531785	16.404503	14.984188	0	0	0	0	7.502043	0	0	0	1.475115	0	0	0	0	3.928949	16.231343	6.541612	7.661872	7.997389	9.788184	6.643194	5.793947	2.671337	6.218844	7.325032	7.028273	7.916005	5.02873	0	0	0	0	0	0	0	0
ATG2B	0	0	0	0	0	5.953416	16.357272	4.623791	4.116866	0	0	0	5.173268	0	0	0	4.358749	6.507882	0	0	18.798719	16.178641	29.441941	26.197169	0	15.008503	0	13.992037	20.317143	22.873416	10.434665	0	3.904355	5.024781	4.387315	4.219099	0	0	0	0
TCL1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINA4	871.596631	7.514794	3.813952	0.844128	4.983868	681.529515	261.692448	184.698197	75.629815	450.412879	0	0	1476.837384	404.628001	337.50709	240.536588	301.751912	167.945833	193.741281	681.769152	0	0	0	0	0	0	0	0	0	0	0	0	1192.302943	2223.249876	1137.984645	2178.036276	1867.185963	1433.413123	1352.86414	977.365515
PPP2R5C	2.19447	0	2.205371	0	1.766376	0	0	1.165231	0	3.497715	4.688638	6.433662	0	6.024714	1.655272	1.578522	0	0	7.354697	0	0	0	2.732372	0	0	0	0	0	0	0	0	0	5.151203	10.422214	4.532138	7.438326	0	5.314051	0	2.334905
YY1	12.83734	35.284722	39.361737	28.867124	22.679162	24.360455	22.44445	17.232335	32.692671	20.675632	71.804168	70.74701	17.443442	44.857873	13.024868	7.684344	21.630515	20.270991	37.28633	33.230661	5.752565	3.542994	6.703796	5.405549	3.113219	4.280248	0.327755	4.72115	6.022087	6.652624	3.681428	2.167925	27.706564	43.875368	35.434397	39.774268	52.208693	40.793509	66.024499	51.269679
DNAJC9	4.582986	8.912371	7.004376	6.91835	8.36732	2.044478	20.967789	15.012659	26.12159	1.56804	8.271412	7.303528	4.172088	8.490506	23.305198	18.686953	8.776642	10.379197	3.724724	5.454974	4.672348	5.443251	4.933505	5.811231	4.463151	6.752563	2.37496	4.725226	3.955715	6.378608	3.566298	3.731801	2.072565	4.948518	7.189158	5.2863	6.539667	5.226735	2.337734	2.334585
NODAL	0	0	0	0	0.087465	0	0	0	0	0.07004	0	0	0	0.095894	0	0	0.303038	0.115176	0.029911	0.113302	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297964	0.086392	0.301078	0.099865	0	0	0
ANAPC16	95.461869	93.344188	78.558	62.293694	99.743641	31.440206	43.010421	35.489272	108.14689	39.069441	0	0	29.083568	13.292713	30.971427	24.216066	22.149119	27.206332	0	10.977744	17.563376	12.899154	0.553227	18.076072	10.293824	42.367776	0.421096	6.250098	23.100368	36.592553	16.90963	16.307573	20.202734	23.067901	33.002077	30.627862	48.418832	12.200512	20.395176	13.579843
DDX21	19.20671	34.089472	28.30009	30.165097	27.217568	11.582453	24.734655	4.895223	9.166185	12.724492	28.712664	28.896255	7.205776	16.198146	26.94577	17.203235	13.222392	15.332118	13.555058	10.516904	0	0	0	0	0	0	0	0	0	0	0	0	9.539146	16.980986	33.51368	19.896434	22.79834	16.101329	30.384043	20.014569
VPS26A	23.894768	65.908945	57.683423	41.61438	59.706494	2.289874	0	20.144363	52.721697	18.849647	0	0	16.079848	2.749774	0.890313	2.012104	3.847546	4.154337	0	0.702123	16.931595	22.911535	17.369891	22.988938	14.619165	28.901679	0	23.591048	27.329973	26.513727	17.311705	9.924852	14.03958	22.779855	25.434614	20.280994	0.816439	0	1.058962	0
PPA1	216.973088	50.584869	59.884191	55.223428	60.338122	0	0	0	0	225.529667	251.58237	242.385489	275.656012	92.554181	0	0	0	0	321.880013	85.837304	210.357134	154.297013	168.823336	148.632446	109.391533	122.89606	178.20732	167.291183	166.659474	173.522552	139.534303	91.910664	0	0	0	0	158.952633	190.296547	130.018527	175.742228
ANXA7	52.68932	241.529008	236.87798	323.656965	259.579349	0	0	0	0	20.35417	0	0	1.110944	0.542715	0	0	0	0	0	0	3.686037	12.056938	15.470504	8.312599	1.525013	3.206686	0	2.098728	7.383047	8.5363	7.163572	5.485986	47.18724	85.975558	76.338429	62.520645	5.314818	3.078398	8.561275	2.885704
DDIT4	268.063109	82.396374	50.759177	96.354303	119.373875	10.275739	176.537499	11.284063	31.746074	49.300247	82.452065	81.304995	25.562151	23.768089	51.527368	8.277284	7.650397	84.663664	195.169646	4.30929	43.559674	18.664148	23.863847	13.130367	17.044868	9.270539	61.804864	8.384967	16.023221	17.334484	11.226531	24.826539	6.447349	29.512762	27.720744	22.306361	218.546643	419.853362	452.298008	478.520871
SGPL1	0	0	0	0	0	2.302342	14.43864	8.829266	15.469843	0	0	0	24.475345	0	7.292188	12.58924	20.039797	18.086101	0	0	10.241763	14.343616	14.967293	14.294978	9.097562	12.880351	3.052612	14.571086	17.692571	13.824979	12.568054	5.663287	6.493681	12.892762	17.450276	11.725022	0	0	0	0
NAPG	9.156756	20.384065	20.129677	15.294362	26.130449	0.593572	0	12.846528	26.786185	5.008374	14.091161	13.816978	12.625359	6.046485	22.938851	15.992825	0.454511	2.884337	3.855445	9.769218	6.297205	9.959636	8.870406	10.143472	4.563448	6.433086	5.316291	6.797149	8.875121	8.309792	6.294099	4.18917	6.382369	11.327386	16.556472	10.454136	5.603315	5.310607	7.576118	6.327389
